"type" "address" "addresses" "all" "business" "capitalAve" "capitalLong" "capitalTotal" "charDollar" "charExclamation" "charHash" "charRoundbracket" "charSemicolon" "charSquarebracket" "conference" "credit" "cs" "data" "direct" "edu" "email" "font" "free" "george" "hp" "hpl" "internet" "lab" "labs" "mail" "make" "meeting" "money" "num000" "num1999" "num3d" "num415" "num650" "num85" "num857" "order" "original" "our" "over" "parts" "people" "pm" "project" "re" "receive" "remove" "report" "table" "technology" "telnet" "will" "you" "your"
"3844" "nonspam" 0 0 0.71 0 1.574 6 85 0.062 0 0 0.125 0 0.062 0.71 0 0 1.79 0 0 0 0 0 0.35 0 0 0 0 0 0 0 0.71 0 0 0 0 0 0 0 0 0 0 0.71 0 0 0 0 0 0.71 0 0 0 0 0 0 1.43 0.71 0.71
"3845" "nonspam" 0 0 0 0 14 53 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3846" "nonspam" 0 0 0 0 1.75 3 7 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3847" "nonspam" 0 0 0.1 0.1 2.542 26 605 0.063 0 0 0.142 0.079 0 0.1 0 0 0 0.1 0 0 0 0.1 0 3.14 0 0.1 0 0 0 0 0 0 0.1 0.31 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0.31 0 0 0 0.52 0 0.52 0.1 0
"3848" "nonspam" 0 0 0 0.7 17.904 200 376 0 0 0 0.267 0 0.066 0 0 0 0 2.11 0 0 0 0 0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.7 1.4 1.4 1.4
"3849" "nonspam" 0 0 0 0 1.866 6 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.16 0 1.16
"3850" "nonspam" 0 0 0 0 2.227 11 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.63 1.81 0 0 3.63 0 0 0 0 0 0 0 0 0 1.81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.81 0
"3851" "nonspam" 0 0 0 0 1.712 13 149 0 0 0 0.179 0.895 0.358 0 0 0 0 0 0 0 0 0.62 0 1.25 0.62 0 0 0 0 0 0 0 0 1.25 0 0 0 0 0 0 1.25 0 0 0 0.62 1.25 0 0 0 0 0 0 0 0 0 1.88 0.62
"3852" "nonspam" 0 0 0 0 1.25 4 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.63 0 0 0 0 1.63 0 0 0 0 0 0 0 0 0
"3853" "nonspam" 0 0 0 0 1.347 3 31 0.265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0 0 0 0 0 0 0 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0.8 0 0 0 0 0 0 0 0.8 0
"3854" "nonspam" 0 0 0.1 0.1 2.529 26 597 0.059 0 0 0.134 0.074 0 0.1 0 0 0 0.1 0 0 0 0.1 0 3.02 0 0.1 0 0 0 0 0 0 0.1 0.31 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0.2 0 0 0 0.52 0 0.41 0.1 0
"3855" "nonspam" 0 0 0 0 2.16 11 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.89 3.44 0 0 3.44 0 0 0 0 0 0 0 0 0 1.72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72 0
"3856" "nonspam" 0 0 0 0 3.312 11 53 0 0 0 0.692 0 0 0 0 0 0 2.32 2.32 0 0 0 2.32 4.65 2.32 0 2.32 2.32 0 0 0 0 0 0 0 2.32 2.32 2.32 2.32 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32 2.32 0 0 0
"3857" "nonspam" 0 0 0 0 2.885 11 101 0 0 0 0.268 0 0 0 0 0 0 0 0 0 0 0 0 0.78 0.78 0 0 0 1.57 0 0 0 0 0 0 0 1.57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.78 0 4.72 1.57 0
"3858" "nonspam" 0 0 2.56 0 1.647 7 28 0 0 0 0.227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28 1.28 0
"3859" "nonspam" 0 0 0 0 2.206 19 128 0 0 0 0.412 0 0 0 0 0 0.61 0 0.61 0.61 0 0 0 0.61 0.61 0 0 0 0 0 0 0 0 0.61 0 0 1.22 0.61 0 0 0 0 0 0 0 0 0.61 0 0 0 0 0 0 0 1.22 0 0
"3860" "nonspam" 0.16 0 0.32 0 3.666 20 506 0 0 0 0.394 0.184 0.131 0 0 0.32 0.8 0 1.61 0 0 0 0 0.97 1.13 0 0 0 0 0 0 0 0 1.29 0 0 0 0 0 0 0 0.16 0.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3861" "nonspam" 0 0 0 0 1.214 3 34 0 0.204 0 0 0 0 0 0 0 0 0 0 0 0 0 1.12 0 0 0 0 0 0 1.12 0 0 0 0 0 0 0 0 0 0 0 0 1.12 0 0 0 0 1.12 0 0 0 0 0 0 0 0 0
"3862" "nonspam" 0 0 0.59 0 2.156 13 207 0 0 0.062 0.657 0.093 0.062 0 0 0 0 0.39 0 0 0 0 0.59 0.79 0.39 0 0.39 0.39 0.39 0.19 0 0 0 0.19 0 0.39 0.39 0.39 0.39 0 0.19 0 0 0 0 0 0 1.19 0 0 0 0 0.39 0.39 0 2.59 0.39
"3863" "nonspam" 0 0 0.87 0 1.767 12 76 0 0.139 0 0.976 0.139 0 0 0 0 0 0.87 0 0 0 0 2.63 1.75 0.87 0 0.87 0.87 2.63 0 0 0 0 0.87 0 0.87 0.87 0.87 0.87 0 0.87 0 0 0 0 0.87 0 0.87 0.87 0 0 0 0.87 0.87 0.87 1.75 0
"3864" "nonspam" 0 0 0.6 0 3.277 33 177 0 0.077 0 0 0 0 0 0 0 0 0 0 0 0 0.6 0 1.21 1.82 3.04 0 0.6 0 0 0 0 0 1.21 0 0 0.6 0.6 0 0 0 0 0 0 0 1.21 0 0 0 0 0 0 0.6 0 0.6 0.6 1.21
"3865" "nonspam" 0 0 0 0 2.111 19 76 0 0 0 0.122 0 0 0 0 0 0 0 0 0 0 0 0 0 1.65 0 0 0 0.82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.82 0 0 0 0 0 0 0.82 1.65 0.82
"3866" "nonspam" 0 0 0 0 1.722 7 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12 6.38 0 0 0 0 0 0 0 0 2.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3867" "nonspam" 0 0 0 0 1.76 6 88 0.223 0.111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.73 0.73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.47 2.2 0.73
"3868" "nonspam" 0 0 0 0 1.72 6 86 0.18 0.361 0 0.06 0 0 0 0 0 0 0 0 1.31 0 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.87 0 0 0 0 0 0 1.31 0 0 0 0 0 0.43 2.63 0.87
"3869" "nonspam" 0 0 0 0 1 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3870" "nonspam" 0 0 0 0 1.285 3 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.94 0 0 0 0 0 0 0 0 2.94 0 0
"3871" "nonspam" 0 0 0 0 1.384 4 18 0 0 0 0.391 0 0 0 0 0 0 0 0 0 0 0 1.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32 1.16 0 0 0 0 0 0 0 0 0
"3872" "nonspam" 0 0 0.47 0 1.884 8 98 0 0 0 0.073 0 0 0 0 0 0 0 0 0 0 0 0.47 0 0.47 0 0 0 0 0 0.47 0 0 0 0 0 0 0 0 0 0 0.95 0.47 0.95 0 0 0 0 0 0 0 0 0 0 0.47 0.95 0
"3873" "nonspam" 0 0 0 0 1.125 3 18 0.651 0 0 0 0.325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.75 0 0 0 0 0 0 1.75 3.5 3.5
"3874" "nonspam" 0 0 0 0 1 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.44 0 0 0 0 0 0 0 0 0
"3875" "nonspam" 0 0 0 0 1.754 8 93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.08 4.08 0 0 1.22 1.22 0 0 0 0 0 0 0 0 0 0 0 0 0.81 0 0 0 0 0 0 0 0 0 0 0 0 0.4 0.4 0.4
"3876" "nonspam" 0 0 0 0 1.777 12 80 0 0.285 0 0.855 0.142 0 0 0 0 0 0.88 0 0 0 0 1.76 1.76 0.88 0 0.88 0.88 2.65 0 0 0 0 0.88 0 0.88 0.88 0.88 0.88 0 0.88 0.88 0 0 0 0.88 0 2.65 0.88 0 0 0 0.88 0.88 0 1.76 0
"3877" "nonspam" 0 0 0 0 1.848 13 122 0 0 0 0.159 0 0 0 0 0 0 0 0 0 0 0 0 0.83 0.41 0.83 0.41 0 0 0 0 0 0 0.41 0 0 0.41 0.41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.41 0 0 0 0
"3878" "nonspam" 0 0 0.51 0 3.525 20 208 0 0.082 0 0.497 0.165 0 0.51 0 0 0 0 0 0 0 0 0 2.07 2.07 0 0 0 0 0 0.51 0 0 1.55 0 0 0 0 0 0 0 0.51 0 0 0 0 0 0 0 0 0 0 0 0 0.51 0 0
"3879" "nonspam" 0 0 0 0 3.657 35 534 0 0 0 0.438 0.125 0.146 0 0 0.69 1.38 0 2.63 0 0 0 0 1.38 1.52 0 0 0 0 0 0 0 0 1.25 0 0 0 0 0 0.13 0 0 0 0 0 0.27 0 0 0 0 0 0.27 0 0 0.27 0 0
"3880" "nonspam" 0 0 0 0 2.5 11 50 0 0 0 0.757 0 0 0 0 0 0 2.32 0 0 0 0 2.32 4.65 2.32 0 2.32 2.32 0 0 0 0 0 0 0 2.32 2.32 2.32 2.32 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32 2.32 0 0 0
"3881" "nonspam" 0 0 0 0 1.846 11 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.5 3.5 0 0 0 0 0 0 0 0 0 0 0 0 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.75 0
"3882" "nonspam" 0 0 0 0 2.291 12 307 0 0.097 0.097 0.292 0.064 0.194 0 0 0 0.57 0.28 0 0.85 0 0 2.28 5.14 4 0 0.28 1.14 0 0 0 0 0 0.28 0 0.28 1.14 1.14 0.28 0 0.28 0.28 0 0 0 0 0 0.57 0 0 0 0 1.14 1.14 0.57 0 0
"3883" "nonspam" 0 0 0 0 1 1 18 0 0 0 0.175 0 0 0.91 0 0 0 0 0 1.83 0 0 0.91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.91 0 0 0 0 0 0 0 5.5 0
"3884" "nonspam" 0 0 0 0 1 1 6 0 0 0 0 0 0 3.33 0 0 0 0 0 0 0 0 3.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.33 0 0 0 0 0 0 0 0 0
"3885" "nonspam" 0.19 0 0.59 0 3.716 47 472 0 0.018 0 0.203 0 0.018 0 0 0 0.79 0 0 0.79 0 0 0.39 1.79 0.19 0 0 0 0.59 0 0 0 0 0 0 0.19 0.19 0.59 0.19 0 0 0.19 0 0 0 0 0 0 0.39 0 0.19 0 0 0.59 0.19 2.79 1.99
"3886" "nonspam" 0 0.28 0 0 1.517 8 88 0 0 0 0.072 0 0 0 0 0 0.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.15 0.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3887" "nonspam" 0 0 0 0 1.625 6 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29 3.89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29 0 0
"3888" "nonspam" 0 0 0 0 1.715 11 187 0 0.021 0 0.064 0 0 0 0 0 0.14 0 0.14 0 0 0 0 0.14 0 0 0 0.14 0 0 0 0 0 0.14 0 0 0.29 0.14 0 0 0 0.14 0 0.14 0 0 0.29 0 0 0 0 0 0 0 1.75 0.29 0
"3889" "nonspam" 0 0 0 0 1.536 8 63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.64 0.64 0 0 1.92 2.56 0 0 0 0 0.64 0 0 0 0 0 0 0 1.28 0 0 0 0 0 0 0 0 0 0 0 0 0.64 1.92 0.64
"3890" "nonspam" 0.22 0 0.22 0.22 2.5 27 210 0.067 0.135 0 0.101 0 0 0 0.45 0 0 0 0 0 0 0.68 0.22 0 0 0 0 0 1.82 0 0 0 0 0.91 0 0 0 0 0 0 0 0.45 0 0 0 0 0 0 0 0.22 0 0 0 0 0.68 2.05 1.59
"3891" "nonspam" 0 0 0 0 2.166 11 39 0 0 0 0.417 0 0 0 0 0 0 1.44 0 0 0 0 4.34 2.89 1.44 0 1.44 1.44 1.44 0 0 0 0 0 0 1.44 1.44 1.44 1.44 0 0 0 0 0 0 0 0 1.44 0 0 0 0 1.44 1.44 0 1.44 1.44
"3892" "nonspam" 0 0 0 0 1.406 7 45 0 0 0 0 0 0 0 0 0 3.57 0 0 0 0 0 0 1.78 0 0 0 0 0 0 0 0 0 1.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3893" "nonspam" 0 0 0 0 5.846 17 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56 0
"3894" "nonspam" 0 0 0 0 6.333 17 19 0 0 0 0 3.846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3895" "nonspam" 0 0 0 0 6.096 21 189 0 0 0 0.083 0 0 0 0 0 0 0 0.58 0 0 0 0 0 0 0 0 0 0.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.58 0
"3896" "nonspam" 0 0 0.24 0.24 1.831 13 152 0 0 0 0 0 0 0 0 0 0 0 0 0.24 0 0 0 0.98 0.73 0 0 0.24 0 0.24 0 0.24 0 0 0 0 0.49 0.24 0 0 0 0.24 0 0 0 0 0 0 0 0 0 0 0 0 0 0.24 0
"3897" "nonspam" 0 0 0 0 1.583 8 19 0 0 0 0 0 0.374 0 2.22 0 0 0 0 0 0 2.22 2.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22 0
"3898" "nonspam" 0.25 0 0.5 0 8.021 66 746 0 0.018 0 0.129 0.018 0.092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.63 0.38 0
"3899" "nonspam" 0 0 1.16 0 2.833 11 51 0 0.184 0 0.368 0 0 1.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.16 0 0 0 0 0 0 0 0 0 0 1.16 0 0 0 0 0 0 0 0 0 0 0 0 1.16 0 0
"3900" "nonspam" 0 0 0 0 2.5 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3901" "nonspam" 0 0 0 0 3.888 8 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3902" "nonspam" 0 0.4 0 0 1.84 8 81 0 0 0 0.065 0 0 0 1.22 0 0 0 0.4 0 0 0 0.4 0 0.4 0 0 0.4 0.4 0 0 0 0 0 0 0 0 0 0 0.4 0 0 0.4 0 0 0 0.81 0 0 0 0 0 0 0 0 1.22 0.4
"3903" "nonspam" 0 0 0 0 3 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3904" "nonspam" 0 0 0 1.04 3.291 21 79 0 0 0 0.478 0 0 0 0 0 0 0 0 0 0 0 0 1.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08 0 0
"3905" "nonspam" 0 0 0.26 0.26 1.66 20 646 0 0.038 0 0.063 0 0 0 0 0 0.17 0 0 0 0 0.08 0 1.93 0.52 0.08 0 0 0.08 0.17 0 0 0 0.79 0 0 0.17 0.26 0 0.08 0 0.08 0.08 0 0.08 0 0 0.08 0.17 0 0 0 0.08 0.26 0.17 1.75 1.14
"3906" "nonspam" 0.18 0 0.72 0 1.6 18 256 0.029 0.148 0 0.177 0 0.059 0 0 0 0 0 0.54 0.18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18 0 0 0 0.36 0 0.18 0 0 0 0 0 0 0.54 0.9 0.18
"3907" "nonspam" 0 0 0 0 5.888 29 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 2 8
"3908" "nonspam" 0 0 0.11 0.22 2.419 27 559 0 0 0 0.149 0.044 0.014 0 0 0 0.11 0 0 0 0 0 0 3.21 0.11 0 0.33 0 0 0 0 0 0.11 0.44 0 0 0 0 0 0 0.11 0.22 0.11 0 0.11 0.11 0 0 0 0 0.11 0 0.88 0 0.99 0 0
"3909" "nonspam" 0 0 0.33 0 2.068 12 120 0 0 0 0.175 0 0.058 0 0 0 0.33 0.33 0 0 0 0 0.67 1.35 1.01 0 0.33 0.33 0 0 0 0 0 0.33 0 0.33 0.33 0.33 0.33 0 0.33 0.33 0 0 0 0.33 0 1.35 0 0 0 0 0.33 0.33 0.33 1.01 0.67
"3910" "nonspam" 0 0 0.59 0 1.826 8 42 0 0 0 0.105 0 0 0 0 0 0 0 0 0 0 0 0.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.59 0 0 0 0 0 0.59 0 0 0 0 0 0 0.59 0.59 0.59
"3911" "nonspam" 0 0 0.3 0.3 2.161 19 227 0.086 0 0 0.043 0.301 0.043 0 0 0 0 0 0 0 0 0 0 2.44 0.61 0 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0.61 0.61 0 1.52 0 0 1.22 0 0 0 0 0 0 0 0 0.91 0.3
"3912" "nonspam" 0 0 0.81 0 1.156 3 59 0 0 0 0.071 0 0 0 0 0 0 0 0 0 0 0 0.81 0 0 0 0 0.4 0 0.4 0 0 0 0 0 0 0 0 0 0 0.4 0 0.4 0 0 0 0 0.4 0 0 0 0 0 0 0.81 1.63 0.4
"3913" "nonspam" 0 0 0 0 1 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3914" "nonspam" 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3915" "nonspam" 0 0 0 0 3.989 33 738 0 0 0 0.76 0 0.028 0 0 0.16 0 0.16 0 0 0 0 0.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3916" "nonspam" 0 0 0 0 1 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3917" "nonspam" 0 0 0 0 2.386 11 105 0 0 0 0.199 0 0 0 0 0 0.81 0 0 0 0 0 0 0.4 0.4 0 0 0 0.4 0 0 0 0 0 0 0 0.81 0 0 0 0 0 0 0 0 0 0.81 0 0 0 0 0 0.4 0 0.4 0 1.22
"3918" "nonspam" 0 0 0 0 1.785 6 25 0 0 0 0 0 0 1.49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.49 0 0 0 0 0 0 0 0 0 4.47 1.49
"3919" "nonspam" 0 0 0 0 3.677 28 114 0 0 0 0 0 0.186 0 0 0 0 0 0 0 0 0 1.23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3920" "nonspam" 0 0 0 0 2.45 11 49 0 0 0 0.735 0 0 0 0 0 0 2.22 0 0 0 0 2.22 4.44 2.22 0 2.22 2.22 0 0 0 0 0 0 0 2.22 2.22 2.22 2.22 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22 2.22 0 0 0
"3921" "nonspam" 0 0 0 0 1.428 4 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08 0
"3922" "nonspam" 0 0 0 0 2.7 12 108 0 0 0 0.326 0 0 0 0 0 0 0 0 0 0 0 2.15 1.07 1.07 0 0 0 1.07 0 0 0 0 1.07 0 0 2.15 0 0 0 1.07 0 0 0 0 1.07 0 2.15 0 0 0 0 1.07 0 0 1.07 0
"3923" "nonspam" 0 0 1.14 0 1.833 5 22 0 0 0 0.209 0 0 0 0 0 0 0 0 0 0 0 1.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.29 1.14 0
"3924" "nonspam" 0 0 0.16 0 3.212 44 665 0.022 0 0 0.172 0.126 0.057 0 0 0 0.57 0 0 0 0 0 0.08 0.49 0.57 0.08 0 0 0 0.08 0 0 0 0.16 0 0 0 0 0 0.73 0 0 0.08 0 0 0 0 0 0 0 0 0 0 0 0.24 0.32 0.16
"3925" "nonspam" 0 0 0.12 0 3.211 32 485 0.033 0 0 0.167 0.083 0.033 0 0 0 0.49 0 0 0 0 0 0.12 0.62 0.74 0 0 0 0 0.12 0 0 0 0.12 0 0 0 0 0 1.11 0 0.12 0 0 0 0 0 0 0 0 0 0 0 0 0.37 0.49 0.24
"3926" "nonspam" 0 0 0.06 0 2.738 36 827 0.019 0 0 0.183 0.173 0.048 0 0 0 0.27 0 0 0.06 0 0 0.06 0.75 0.81 0 0 0 0 0.06 0 0 0 0.47 0 0 0 0 0 0.61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.27 0.2
"3927" "nonspam" 0 0 0.08 0 2.634 36 598 0.024 0 0 0.16 0.098 0.037 0 0 0 0.25 0.17 0 0.08 0 0 0.08 0.77 0.86 0 0 0 0 0.08 0 0 0 0.43 0 0 0 0 0 0.77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0.34 0.25
"3928" "nonspam" 0.03 0 0.18 0 3.233 66 1387 0.01 0 0 0.148 0.188 0.035 0 0 0.07 0.76 0 0 0.03 0 0 0.03 0.47 0.5 0 0 0 0 0.07 0 0 0 0.32 0 0 0 0 0 0.4 0 0.1 0.03 0 0 0 0 0 0 0 0 0 0 0 0.1 0.14 0.1
"3929" "nonspam" 0 0 0 0 1.976 9 83 0 0 0 0.116 0.232 0 0 0 0 0 0 0 0 0 0 0 0 0.81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.81 0 0 3.27 0 0
"3930" "nonspam" 0 0 0.47 0 2.42 12 334 0 0 0 0.237 0 0 0 0 0 0 0.23 0 0 0 0 0.7 1.64 0.7 0 0.23 0.23 0.47 0.23 0 0 0 0.47 0 0.23 1.17 0.23 0.23 0 0.47 0 0 0 0 0.23 0 0.7 0 0.23 0 0 0.7 0.23 0 1.17 0.23
"3931" "nonspam" 0 0 0 0 2.431 12 124 0 0 0 0.467 0 0.116 0 0 0 0 0 0 0 0 0 0 2.18 1.45 0 0 0 0.72 0 0 0 0 0.72 0 0 1.45 0 0 0 0.72 0 0 0 0 0.72 0 0.72 0 0 0 0 0.72 0 0 0 0
"3932" "nonspam" 0 0 0 0 1.4 10 77 0 0 0 0.308 0.102 0 0 0 0 0 0 0 0 0 0 0.54 0.54 0.54 0 0 0 0 0 0 0 0 0 0 0 0.54 0 0 0 0 0 0 0 0.54 0 0 0 0 0 0 0 0.54 0 0.54 1.09 0
"3933" "nonspam" 0 0 0 2.85 1.25 3 10 0 0 0 0.465 0 0 0 0 0 0 0 0 0 0 0 2.85 0 0 0 0 0 0 2.85 2.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3934" "nonspam" 0 0 0 0 2.333 31 77 0 0.124 0 0 0 0 0 0 0 0 0 0 0 0 0 0.74 0 0.74 0 0 0 0 0 0 0.74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.49 0 0 0 0 0 0 0 2.23 0.74 0
"3935" "nonspam" 0 0 0 0 1.853 13 76 0 0 0 0.366 0.122 0 0 0 0 0 0.8 0 0 0 0 2.41 1.61 0.8 0 0.8 0.8 0 0 0 0 0 0.8 0 0.8 0.8 0.8 0.8 0 0.8 0 0 0 0 0 0 0.8 0 0 0 0 0.8 0.8 0.8 1.61 0
"3936" "nonspam" 0 0 0 0 1 1 12 0 0 0 0.228 0 0 0 0 0 0 0 0 0 0 0 1.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.38 2.77 0
"3937" "nonspam" 0.08 0 0.15 0.06 2.246 54 3003 0.039 0.031 0.008 0.213 0.005 0.002 0.54 0 0.02 1.67 0 0.26 0.15 0 0 0 0 0 0.04 0.02 0 0.08 0.04 0.02 0 0.02 0.82 0 0 0 0 0 0.04 0.08 0.04 0.04 0.02 0.06 0.04 0.02 0 0 0 0 0.04 0.19 0 0.41 0.6 0.34
